Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
447,22.0,0.0,0.0,292.0,7.0,46.0,17634.0,0.1,13937.017466150244,0.0,0.0,3767.878105401993,,,,,,,,,,,,,,,,,,,,,6099.832177482064,3559.0737705545366,11357.100973888875,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,22.0,0.0,0.0,310.0,8.0,18.0,17652.0,0.1,4467.049553744779,0.0,0.0,3770.1381425857544,,,,,,,,,,,,,,,,,,,,,2184.89149772511,1447.2041647800902,4156.483097800487,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,22.0,0.0,0.0,354.0,9.0,44.0,17696.0,0.1,11415.82615965717,0.0,0.0,3775.3006324768066,,,,,,,,,,,,,,,,,,,,,4800.755439074638,2925.4592750415527,9492.392374721276,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,22.0,0.0,0.0,393.0,10.0,39.0,17735.0,0.1,11177.116813759236,0.0,0.0,3780.1934003829956,,,,,,,,,,,,,,,,,,,,,4957.203428746154,2666.59824043879,9431.494211354178,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,22.0,0.0,0.0,425.0,11.0,32.0,17767.0,0.1,9784.922642454047,0.0,0.0,3784.250972032547,,,,,,,,,,,,,,,,,,,,,4339.3861184207235,2884.1651951550625,8566.798372165507,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,22.0,0.0,0.0,449.0,12.0,24.0,17791.0,0.1,7755.295426468077,0.0,0.0,3787.0547273159027,,,,,,,,,,,,,,,,,,,,,3208.4259712586954,2138.969040917355,7127.102533788376,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,22.0,0.0,0.0,491.0,13.0,42.0,17833.0,0.1,10843.162338885772,0.0,0.0,3791.8264558315277,,,,,,,,,,,,,,,,,,,,,3951.5273452142546,2435.271628042266,9369.983526064463,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,22.0,0.0,0.0,512.0,14.0,21.0,17854.0,0.1,6819.243368204649,0.0,0.0,3794.3972187042236,,,,,,,,,,,,,,,,,,,,,3432.477580990022,1763.960349678273,6222.245766959232,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,22.0,0.0,0.0,582.0,15.0,70.0,17924.0,0.1,19614.943196965738,0.0,0.0,3802.2525680065155,,,,,,,,,,,,,,,,,,,,,7907.264816029569,3399.967562921009,14365.73597157946,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,22.0,0.0,0.0,624.0,16.0,42.0,17966.0,0.1,11725.037877816058,0.0,0.0,3807.1508440971375,,,,,,,,,,,,,,,,,,,,,4370.845109788941,3108.284136891853,10090.075432817774,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,22.0,0.0,0.0,655.0,17.0,31.0,17997.0,0.1,9156.65506340295,0.0,0.0,3810.8994822502136,,,,,,,,,,,,,,,,,,,,,2999.42839205218,2622.4508906340216,8393.870280447676,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,22.0,0.0,0.0,676.0,18.0,21.0,18018.0,0.1,6719.417038319094,0.0,0.0,3813.570868253708,,,,,,,,,,,,,,,,,,,,,3368.1802169950256,1777.512856359518,6134.169159014526,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,22.0,0.0,0.0,733.0,19.0,57.0,18075.0,0.1,14936.162075565748,0.0,0.0,3820.1717002391815,,,,,,,,,,,,,,,,,,,,,6209.803746039523,3395.01730170669,11662.53613846562,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,22.0,0.0,0.0,834.0,20.0,101.0,18176.0,0.1,26170.783593102118,0.0,0.0,3831.7007400989532,,,,,,,,,,,,,,,,,,,,,9279.796974124405,4726.799963844751,17139.259921677854,199.93826454619696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,23.0,0.0,0.0,39.0,1.0,39.0,18215.0,0.1,8526.018584318172,0.0,0.0,3919.1938898563385,,,,,,,,,,,,,,,,,,,,,3454.8992977625353,2098.77970680544,7324.362675431877,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,23.0,0.0,0.0,68.0,2.0,29.0,18244.0,0.1,7673.320628121622,0.0,0.0,3922.91903090477,,,,,,,,,,,,,,,,,,,,,3698.4569695137916,1824.8883398202138,6734.790436651995,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,23.0,0.0,0.0,112.0,3.0,44.0,18288.0,0.1,14994.305433012629,0.0,0.0,3928.1611914634705,,,,,,,,,,,,,,,,,,,,,6125.195452130297,3756.2393286786823,12548.943407892346,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,23.0,0.0,0.0,203.0,4.0,91.0,18379.0,0.1,20959.987101255596,0.0,0.0,3938.3446872234344,,,,,,,,,,,,,,,,,,,,,7949.243109425568,3406.1636979701416,14004.872841218566,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,23.0,0.0,0.0,261.0,5.0,58.0,18437.0,0.1,17138.308315804174,0.0,0.0,3944.877493619919,,,,,,,,,,,,,,,,,,,,,7135.203187257142,4092.937527578846,13263.840901127462,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,23.0,0.0,0.0,291.0,6.0,30.0,18467.0,0.1,8778.602565872869,0.0,0.0,3948.628105163574,,,,,,,,,,,,,,,,,,,,,3690.8442472195134,2242.3066352902297,7827.108755950425,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,23.0,0.0,0.0,311.0,7.0,20.0,18487.0,0.1,6113.442919262444,0.0,0.0,3951.2479507923126,,,,,,,,,,,,,,,,,,,,,2906.6883237142206,1938.9365628704566,5644.429399571061,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,23.0,0.0,0.0,339.0,8.0,28.0,18515.0,0.1,7683.13526129815,0.0,0.0,3954.7930386066437,,,,,,,,,,,,,,,,,,,,,3169.0844455851557,2309.669876342452,6933.773713431595,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,23.0,0.0,0.0,409.0,9.0,70.0,18585.0,0.1,21843.116397775622,0.0,0.0,3962.511470556259,,,,,,,,,,,,,,,,,,,,,8780.277301526154,4400.106121666984,16015.633391192023,107.80414001852566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,23.0,0.0,0.0,457.0,10.0,48.0,18633.0,0.1,18243.01973113011,0.0,0.0,3968.0633747577667,,,,,,,,,,,,,,,,,,,,,7101.8815145377475,4468.2093257002925,15135.309258394027,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,23.0,0.0,0.0,511.0,11.0,54.0,18687.0,0.1,15496.232974332153,0.0,0.0,3974.052008152008,,,,,,,,,,,,,,,,,,,,,6771.058522560042,3728.7019710705804,12080.258516630674,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,23.0,0.0,0.0,552.0,12.0,41.0,18728.0,0.1,12522.359579628905,0.0,0.0,3978.8717710971832,,,,,,,,,,,,,,,,,,,,,5161.808003891905,3071.1661835238574,10617.302620174696,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,23.0,0.0,0.0,576.0,13.0,24.0,18752.0,0.1,5755.797592610305,0.0,0.0,3981.811357498169,,,,,,,,,,,,,,,,,,,,,2779.7328133341784,1565.8903830650806,5191.982162442711,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,23.0,0.0,0.0,599.0,14.0,23.0,18775.0,0.1,7251.204422612925,0.0,0.0,3984.6582324504852,,,,,,,,,,,,,,,,,,,,,3137.0184099408584,1809.5737392221354,6662.2693483588655,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,23.0,0.0,0.0,633.0,15.0,34.0,18809.0,0.1,6907.437034775362,0.0,0.0,3988.7765386104584,,,,,,,,,,,,,,,,,,,,,2505.426226614704,1861.069742844731,6178.545166540519,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,23.0,0.0,0.0,684.0,16.0,51.0,18860.0,0.1,14051.138095518241,0.0,0.0,3994.5479493141174,,,,,,,,,,,,,,,,,,,,,6094.772039455586,3068.2392974757818,11164.98760881123,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,23.0,0.0,0.0,728.0,17.0,44.0,18904.0,0.1,12572.03766658281,0.0,0.0,4000.1945927143097,,,,,,,,,,,,,,,,,,,,,5244.756874076292,2827.292594369697,10472.752415048702,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,23.0,0.0,0.0,757.0,18.0,29.0,18933.0,0.1,8516.152284188203,0.0,0.0,4003.7218055725098,,,,,,,,,,,,,,,,,,,,,3984.8501089590213,2392.757457040186,7509.994646046411,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,23.0,0.0,0.0,804.0,19.0,47.0,18980.0,0.1,14281.212578075167,0.0,0.0,4009.316445350647,,,,,,,,,,,,,,,,,,,,,6201.509108536629,3359.503817706686,11631.72322613758,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,23.0,0.0,0.0,859.0,20.0,55.0,19035.0,0.1,13625.338306235439,0.0,0.0,4015.6642055511475,,,,,,,,,,,,,,,,,,,,,5792.609929071365,3248.5688988674597,10651.365008923765,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,24.0,0.0,0.0,45.0,1.0,45.0,19080.0,0.1,10743.92103045406,0.0,0.0,4108.621516704559,,,,,,,,,,,,,,,,,,,,,4169.644950635548,3034.2266694829727,9047.628612047813,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,24.0,0.0,0.0,58.0,2.0,13.0,19093.0,0.1,2961.0957595429873,0.0,0.0,4110.531453132629,,,,,,,,,,,,,,,,,,,,,1402.0617457600997,1107.6574642371138,2835.2491915051264,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,24.0,0.0,0.0,95.0,3.0,37.0,19130.0,0.1,9399.314774158822,0.0,0.0,4115.370463371277,,,,,,,,,,,,,,,,,,,,,4096.823839389657,1982.0259364643625,8043.556732562644,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,24.0,0.0,0.0,133.0,4.0,38.0,19168.0,0.1,9674.567827272904,0.0,0.0,4119.791873693466,,,,,,,,,,,,,,,,,,,,,3282.72478154443,2498.6911387486293,8598.237333217037,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,24.0,0.0,0.0,147.0,5.0,14.0,19182.0,0.1,4009.186131798173,0.0,0.0,4121.757147550583,,,,,,,,,,,,,,,,,,,,,1263.8862872835896,1370.959889797671,3910.052088132302,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,24.0,0.0,0.0,212.0,6.0,65.0,19247.0,0.1,17197.542673101558,0.0,0.0,4128.975517034531,,,,,,,,,,,,,,,,,,,,,6976.845900848871,3685.8756355745804,12919.69476334026,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,24.0,0.0,0.0,246.0,7.0,34.0,19281.0,0.1,10961.685906483643,0.0,0.0,4133.140592575073,,,,,,,,,,,,,,,,,,,,,4988.112703023472,2805.6103996293646,9453.859389302785,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,24.0,0.0,0.0,291.0,8.0,45.0,19326.0,0.1,13706.814658037756,0.0,0.0,4138.433781147003,,,,,,,,,,,,,,,,,,,,,5567.213695555837,3208.65759588055,11429.005708639552,34.028090170614625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,24.0,0.0,0.0,339.0,9.0,48.0,19374.0,0.1,11454.278714170328,0.0,0.0,4143.888539552689,,,,,,,,,,,,,,,,,,,,,5390.861308964574,2629.9749467895567,9046.694506547628,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,24.0,0.0,0.0,388.0,10.0,49.0,19423.0,0.1,18366.97098806597,0.0,0.0,4149.194610357285,,,,,,,,,,,,,,,,,,,,,8266.300933149812,4548.012013588965,14607.166136947815,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,24.0,0.0,0.0,424.0,11.0,36.0,19459.0,0.1,11773.104016000822,0.0,0.0,4153.203327178955,,,,,,,,,,,,,,,,,,,,,4836.539137371159,3063.1605991215524,10235.63914554352,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,24.0,0.0,0.0,462.0,12.0,38.0,19497.0,0.1,8356.5702335042,0.0,0.0,4157.757331132889,,,,,,,,,,,,,,,,,,,,,3649.145508876127,1863.2508661837485,7111.412039721731,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,24.0,0.0,0.0,486.0,13.0,24.0,19521.0,0.1,8010.864550558963,0.0,0.0,4160.608432292938,,,,,,,,,,,,,,,,,,,,,2907.0243066723415,2322.3172753640106,7461.665867725331,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,24.0,0.0,0.0,500.0,14.0,14.0,19535.0,0.1,4220.947408328427,0.0,0.0,4162.643002033234,,,,,,,,,,,,,,,,,,,,,1628.096633818938,1366.7511457005633,4074.088235479822,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,24.0,0.0,0.0,532.0,15.0,32.0,19567.0,0.1,10693.384191545827,0.0,0.0,4166.545889377594,,,,,,,,,,,,,,,,,,,,,3859.4663420295233,2832.6472561148207,9650.397879906523,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,24.0,0.0,0.0,549.0,16.0,17.0,19584.0,0.1,4720.1365077975815,0.0,0.0,4168.957029104233,,,,,,,,,,,,,,,,,,,,,1286.698161600222,1619.5592024666744,4592.7944294720355,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,24.0,0.0,0.0,574.0,17.0,25.0,19609.0,0.1,8252.069872748696,0.0,0.0,4172.198111772537,,,,,,,,,,,,,,,,,,,,,3091.8873252200633,2454.920142593613,7630.954026572473,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,24.0,0.0,0.0,601.0,18.0,27.0,19636.0,0.1,8153.967617666199,0.0,0.0,4175.400609731674,,,,,,,,,,,,,,,,,,,,,3571.061694269307,2188.631941097535,7335.7626366834875,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,24.0,0.0,0.0,618.0,19.0,17.0,19653.0,0.1,6210.887528553637,0.0,0.0,4177.8937022686005,,,,,,,,,,,,,,,,,,,,,2595.1969844327646,2131.685788934616,5886.852404040471,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,24.0,0.0,0.0,650.0,20.0,32.0,19685.0,0.1,8480.414965473292,0.0,0.0,4181.906679391861,,,,,,,,,,,,,,,,,,,,,3456.7532710893074,2290.6484924532188,7523.981143479967,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,25.0,0.0,0.0,31.0,1.0,31.0,19716.0,0.1,5965.809240076597,0.0,0.0,4252.994143486023,,,,,,,,,,,,,,,,,,,,,3010.6313124464796,1553.5714134547895,5134.69394267747,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,25.0,0.0,0.0,62.0,2.0,31.0,19747.0,0.1,4077.4092291987154,0.0,0.0,4257.088487625122,,,,,,,,,,,,,,,,,,,,,1859.32208741689,1006.7403707527966,3572.104256809996,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,25.0,0.0,0.0,200.0,3.0,138.0,19885.0,0.1,37580.46952617848,0.0,0.0,4272.411168813705,,,,,,,,,,,,,,,,,,,,,12007.427408778243,5624.708298302118,21436.81226616112,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,25.0,0.0,0.0,238.0,4.0,38.0,19923.0,0.1,11910.246205243167,0.0,0.0,4276.979175567627,,,,,,,,,,,,,,,,,,,,,5070.49319136278,2735.3737308725154,10186.163445082446,819.048267583099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,25.0,0.0,0.0,287.0,5.0,49.0,19972.0,0.1,16261.730340011745,0.0,0.0,4282.567226409912,,,,,,,,,,,,,,,,,,,,,6825.489931501623,3832.3150423792454,13184.798054337834,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,25.0,0.0,0.0,367.0,6.0,80.0,20052.0,0.1,23121.424765157826,0.0,0.0,4291.770078897476,,,,,,,,,,,,,,,,,,,,,8888.883223885578,4760.450887118705,16335.392496734368,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,25.0,0.0,0.0,403.0,7.0,36.0,20088.0,0.1,8308.546084523676,0.0,0.0,4296.109073400497,,,,,,,,,,,,,,,,,,,,,3863.4655086133553,2329.0138786312755,7058.155801880286,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,25.0,0.0,0.0,427.0,8.0,24.0,20112.0,0.1,6385.617368357478,0.0,0.0,4299.102961540222,,,,,,,,,,,,,,,,,,,,,2861.915240775466,1925.5773232028585,5814.465575524297,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,25.0,0.0,0.0,485.0,9.0,58.0,20170.0,0.1,17364.76329639787,0.0,0.0,4305.958276510239,,,,,,,,,,,,,,,,,,,,,7353.99144848819,3837.2256116308963,13372.583451106013,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,25.0,0.0,0.0,549.0,10.0,64.0,20234.0,0.1,18200.347952342632,0.0,0.0,4313.015838861465,,,,,,,,,,,,,,,,,,,,,6456.872941786661,4477.600558833268,14408.39657430801,367.9273081920117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,25.0,0.0,0.0,590.0,11.0,41.0,20275.0,0.1,10468.071847112178,0.0,0.0,4317.712938308716,,,,,,,,,,,,,,,,,,,,,3916.29847785881,2902.3261901948285,9042.331875512766,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,25.0,0.0,0.0,613.0,12.0,23.0,20298.0,0.1,7733.445030283567,0.0,0.0,4320.529536247253,,,,,,,,,,,,,,,,,,,,,2987.072239872506,2205.7780037360353,7189.489251212008,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,25.0,0.0,0.0,646.0,13.0,33.0,20331.0,0.1,8878.146683075905,0.0,0.0,4324.73455953598,,,,,,,,,,,,,,,,,,,,,3516.6830415636914,2282.080050069805,7874.340658463306,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,25.0,0.0,0.0,679.0,14.0,33.0,20364.0,0.1,10397.606621171197,0.0,0.0,4328.644138097763,,,,,,,,,,,,,,,,,,,,,3816.1970707349565,2854.8850314638576,9323.805313568673,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,25.0,0.0,0.0,718.0,15.0,39.0,20403.0,0.1,12099.23549589588,0.0,0.0,4333.266330718994,,,,,,,,,,,,,,,,,,,,,4793.695615530773,3154.114956301433,10437.398434689188,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,25.0,0.0,0.0,788.0,16.0,70.0,20473.0,0.1,22890.35534762449,0.0,0.0,4341.129768133163,,,,,,,,,,,,,,,,,,,,,8891.12427446738,5120.519144026162,17004.9672028337,151.08299550241856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,25.0,0.0,0.0,832.0,17.0,44.0,20517.0,0.1,14125.347763682732,0.0,0.0,4346.449910402298,,,,,,,,,,,,,,,,,,,,,5530.897417304137,3234.249077374809,11929.142842637393,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,25.0,0.0,0.0,861.0,18.0,29.0,20546.0,0.1,9633.451799129429,0.0,0.0,4350.118811607361,,,,,,,,,,,,,,,,,,,,,4444.144125080282,2598.424368264672,8514.080198812515,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,25.0,0.0,0.0,875.0,19.0,14.0,20560.0,0.1,5070.856341695008,0.0,0.0,4352.17675447464,,,,,,,,,,,,,,,,,,,,,1911.7220643160629,1812.501219179295,4900.739978258094,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,25.0,0.0,0.0,912.0,20.0,37.0,20597.0,0.1,13968.96242932593,0.0,0.0,4356.5824065208435,,,,,,,,,,,,,,,,,,,,,6670.347552809965,3760.8314231193763,11734.44937739642,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,26.0,0.0,0.0,29.0,1.0,29.0,20626.0,0.1,10356.895901982198,0.0,0.0,4448.683848142624,,,,,,,,,,,,,,,,,,,,,5008.131330776618,3076.5525764619288,9085.33600250686,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,26.0,0.0,0.0,59.0,2.0,30.0,20656.0,0.1,7270.353044533878,0.0,0.0,4452.776892900467,,,,,,,,,,,,,,,,,,,,,3186.7759155518775,2152.522830902292,6442.526548177037,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,26.0,0.0,0.0,91.0,3.0,32.0,20688.0,0.1,9213.680882076216,0.0,0.0,4456.6356081962585,,,,,,,,,,,,,,,,,,,,,3627.3924410910695,2457.112264594981,8216.422100731634,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,26.0,0.0,0.0,116.0,4.0,25.0,20713.0,0.1,7249.671818780613,0.0,0.0,4459.934423923492,,,,,,,,,,,,,,,,,,,,,2662.0678498009925,2231.4035645331487,6717.839869738149,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,26.0,0.0,0.0,176.0,5.0,60.0,20773.0,0.1,16133.34602396602,0.0,0.0,4466.47763466835,,,,,,,,,,,,,,,,,,,,,6845.707474254238,3768.1939242529347,12270.09645894651,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,26.0,0.0,0.0,219.0,6.0,43.0,20816.0,0.1,12133.817362437963,0.0,0.0,4471.514231204987,,,,,,,,,,,,,,,,,,,,,5435.7862922386785,3126.724262408078,9995.336452173584,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,26.0,0.0,0.0,264.0,7.0,45.0,20861.0,0.1,10858.897838737577,0.0,0.0,4477.027947187424,,,,,,,,,,,,,,,,,,,,,4699.8113694880585,2679.884999800167,8921.52099017238,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,26.0,0.0,0.0,294.0,8.0,30.0,20891.0,0.1,7124.696123833506,0.0,0.0,4480.700954675674,,,,,,,,,,,,,,,,,,,,,3066.602032065016,1959.0075276297212,6330.6963720171425,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,26.0,0.0,0.0,339.0,9.0,45.0,20936.0,0.1,15507.455580440157,0.0,0.0,4486.107169389725,,,,,,,,,,,,,,,,,,,,,6751.200536071497,3591.0760665895104,12722.594979295975,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,26.0,0.0,0.0,369.0,10.0,30.0,20966.0,0.1,10014.688854042019,0.0,0.0,4489.649746179581,,,,,,,,,,,,,,,,,,,,,4810.3139419323115,2935.1032978335247,8745.63276345508,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,26.0,0.0,0.0,447.0,11.0,78.0,21044.0,0.1,23485.550277587532,0.0,0.0,4498.447776556015,,,,,,,,,,,,,,,,,,,,,9783.240232372404,4818.869884545767,16212.094488150722,555.5134652664962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,26.0,0.0,0.0,498.0,12.0,51.0,21095.0,0.1,10267.274457974674,0.0,0.0,4504.223343849182,,,,,,,,,,,,,,,,,,,,,4295.015478845662,2523.1411296957617,8240.808656018144,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,26.0,0.0,0.0,523.0,13.0,25.0,21120.0,0.1,9144.351239935666,0.0,0.0,4507.234921455383,,,,,,,,,,,,,,,,,,,,,3873.7687797987073,2349.741716833136,8341.913115994274,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,26.0,0.0,0.0,547.0,14.0,24.0,21144.0,0.1,7972.307594886042,0.0,0.0,4510.16469335556,,,,,,,,,,,,,,,,,,,,,3433.623843662674,2179.398670895738,7293.376055919804,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,26.0,0.0,0.0,574.0,15.0,27.0,21171.0,0.1,8533.932715610184,0.0,0.0,4513.599097490311,,,,,,,,,,,,,,,,,,,,,3724.110891614861,2427.4621869644197,7681.280251886717,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,26.0,0.0,0.0,597.0,16.0,23.0,21194.0,0.1,7834.233811400283,0.0,0.0,4516.787115812302,,,,,,,,,,,,,,,,,,,,,3115.6366817820126,2275.9321981677135,7262.154244046952,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,26.0,0.0,0.0,620.0,17.0,23.0,21217.0,0.1,7675.167963743557,0.0,0.0,4519.810157060623,,,,,,,,,,,,,,,,,,,,,3121.087440693952,1976.8281858791465,7098.5795861482975,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
